OBJECTID *,name,x,y,z,floor
4719, ,607918.7854,4822448.474,125.5715,1
4720, ,607927.7361,4822444.014,125.7888,1
4721, ,607909.8347,4822452.933,125.2132,1
4722, ,607918.7854,4822448.474,125.5715,1
4723, ,607927.7561,4822444.004,125.789,1
4724, ,607936.0564,4822438.427,125.86,1
4725, ,607936.0564,4822438.427,125.86,1
4726, ,607936.7823,4822437.939,125.8608,1
4727, ,607908.6542,4822558.175,125.2676,1
4728, ,607907.3738,4822568.092,125.5842,1
4729, ,607907.3738,4822568.092,125.5842,1
4730, ,607906.9654,4822571.256,125.6771,1
4731, ,607906.9654,4822571.256,125.6771,1
4732, ,607903.6538,4822575.702,125.8048,1
4733, ,607942.8081,4822607.014,126.0161,1
4734, ,607945.0636,4822600.907,126.0046,1
4735, ,607945.0636,4822600.907,126.0046,1
4736, ,607945.0372,4822600.04,126.0036,1
4737, ,607945.0372,4822600.04,126.0036,1
4738, ,607944.7253,4822590.045,125.9674,1
4739, ,607944.4134,4822580.05,125.9742,1
4740, ,607944.3865,4822579.189,125.9759,1
4741, ,607944.7253,4822590.045,125.9674,1
4742, ,607944.4134,4822580.05,125.9742,1
4743, ,607978.0256,4822636.908,126.0004,1
4744, ,607977.9503,4822636.981,126.0004,1
4745, ,607970.8522,4822643.875,126.0002,1
4746, ,607969.4069,4822645.279,126.0002,1
4747, ,607977.9503,4822636.981,126.0004,1
4748, ,607970.8522,4822643.875,126.0002,1
4749, ,607969.4069,4822645.279,126.0002,1
4750, ,607962.1499,4822645.851,126.0008,1
4751, ,607962.1499,4822645.851,126.0008,1
4752, ,607952.8294,4822646.612,126.0016,1
4753, ,608053.0763,4822599.078,126.1213,1
4754, ,608046.0505,4822601.342,125.9333,1
4755, ,608046.0505,4822601.342,125.9333,1
4756, ,608038.5248,4822601.532,125.8385,1
4757, ,608038.5248,4822601.532,125.8385,1
4758, ,608032.1227,4822601.696,125.9467,1
4759, ,608017.4581,4822526.275,125.6617,1
4760, ,608008.7814,4822527.69,125.6473,1
4761, ,608008.7814,4822527.69,125.6473,1
4762, ,607998.9127,4822529.305,125.6396,1
4763, ,607959.4377,4822535.765,125.9616,1
4764, ,607950.7986,4822537.178,125.8274,1
4765, ,607969.3064,4822534.15,125.9958,1
4766, ,607959.4377,4822535.765,125.9616,1
4767, ,607979.1752,4822532.535,125.9036,1
4768, ,607969.3064,4822534.15,125.9958,1
4769, ,607989.0439,4822530.92,125.7816,1
4770, ,607979.1752,4822532.535,125.9036,1
4771, ,607998.9127,4822529.305,125.6396,1
4772, ,607989.0439,4822530.92,125.7816,1
4773, ,608031.941,4822401.488,124.4828,1
4774, ,608028.7554,4822396.082,124.7477,1
4775, ,608028.7554,4822396.082,124.7477,1
4776, ,608026.0255,4822391.983,124.9239,1
4777, ,607515.411,4822653.87,136.0453,1
4778, ,607510.8961,4822648.199,136.0541,1
4779, ,607510.8961,4822648.199,136.0541,1
4780, ,607506.8883,4822643.158,136.0354,1
4781, ,607753.5359,4822430.92,126.8817,1
4782, ,607748.9963,4822432.836,126.8042,1
4783, ,607748.9963,4822432.836,126.8042,1
4784, ,607744.3375,4822435.638,126.7023,1
4785, ,607744.3375,4822435.638,126.7023,1
4786, ,607736.5707,4822441.937,126.5209,1
4787, ,607728.8039,4822448.236,126.4341,1
4788, ,607725.0493,4822451.281,126.4682,1
4789, ,607736.5707,4822441.937,126.5209,1
4790, ,607728.8039,4822448.236,126.4341,1
4791, ,607725.0493,4822451.281,126.4682,1
4792, ,607717.7985,4822458.168,126.5567,1
4793, ,607674.2935,4822499.488,127.805,1
4794, ,607667.0427,4822506.374,128.1693,1
4795, ,607681.5443,4822492.601,127.2788,1
4796, ,607674.2935,4822499.488,127.805,1
4797, ,607688.7952,4822485.715,127.1148,1
4798, ,607681.5443,4822492.601,127.2788,1
4799, ,607696.046,4822478.828,127.0448,1
4800, ,607688.7952,4822485.715,127.1148,1
4801, ,607703.2968,4822471.941,126.9891,1
4802, ,607696.046,4822478.828,127.0448,1
4803, ,607710.5476,4822465.055,126.6703,1
4804, ,607703.2968,4822471.941,126.9891,1
4805, ,607717.7985,4822458.168,126.5567,1
4806, ,607710.5476,4822465.055,126.6703,1
4807, ,607645.2902,4822527.034,129.4444,1
4808, ,607643.1532,4822529.064,129.6529,1
4809, ,607652.541,4822520.148,128.9692,1
4810, ,607645.2902,4822527.034,129.4444,1
4811, ,607659.7918,4822513.261,128.2714,1
4812, ,607652.541,4822520.148,128.9692,1
4813, ,607667.0427,4822506.374,128.1693,1
4814, ,607659.7918,4822513.261,128.2714,1
4815, ,607643.1532,4822529.064,129.6529,1
4816, ,607635.9022,4822535.95,130.1047,1
4817, ,607621.4002,4822549.723,131.0426,1
4818, ,607614.1492,4822556.61,131.5619,1
4819, ,607628.6512,4822542.837,130.7641,1
4820, ,607621.4002,4822549.723,131.0426,1
4821, ,607635.9022,4822535.95,130.1047,1
4822, ,607628.6512,4822542.837,130.7641,1
4823, ,607606.8983,4822563.496,132.0354,1
4824, ,607606.1483,4822564.208,132.0598,1
4825, ,607614.1492,4822556.61,131.5619,1
4826, ,607606.8983,4822563.496,132.0354,1
4827, ,607606.1483,4822564.208,132.0598,1
4828, ,607598.9801,4822571.181,132.472,1
4829, ,607563.1393,4822606.044,134.4496,1
4830, ,607555.9711,4822613.017,134.9909,1
4831, ,607570.3075,4822599.071,134.2301,1
4832, ,607563.1393,4822606.044,134.4496,1
4833, ,607577.4756,4822592.099,133.8867,1
4834, ,607570.3075,4822599.071,134.2301,1
4835, ,607584.6438,4822585.126,133.2136,1
4836, ,607577.4756,4822592.099,133.8867,1
4837, ,607591.812,4822578.154,133.0188,1
4838, ,607584.6438,4822585.126,133.2136,1
4839, ,607598.9801,4822571.181,132.472,1
4840, ,607591.812,4822578.154,133.0188,1
4841, ,607534.4666,4822633.935,135.5942,1
4842, ,607529.264,4822638.995,135.7657,1
4843, ,607541.6348,4822626.962,135.4502,1
4844, ,607534.4666,4822633.935,135.5942,1
4845, ,607548.803,4822619.989,135.1966,1
4846, ,607541.6348,4822626.962,135.4502,1
4847, ,607555.9711,4822613.017,134.9909,1
4848, ,607548.803,4822619.989,135.1966,1
4849, ,607529.264,4822638.995,135.7657,1
4850, ,607527.5044,4822641.911,135.886,1
4851, ,607527.5044,4822641.911,135.886,1
4852, ,607527.2104,4822643.617,135.9461,1
4853, ,607527.2104,4822643.617,135.9461,1
4854, ,607527.9283,4822646.217,136.0004,1
4855, ,607527.9283,4822646.217,136.0004,1
4856, ,607534.4522,4822653.796,136.0054,1
4857, ,607534.4522,4822653.796,136.0054,1
4858, ,607537.2173,4822657.008,136.0037,1
4859, ,607537.2173,4822657.008,136.0037,1
4860, ,607543.4365,4822664.839,136.003,1
4861, ,607580.7519,4822711.823,134.88,1
4862, ,607580.7553,4822711.828,134.8799,1
4863, ,607574.5327,4822703.993,135.0031,1
4864, ,607580.7519,4822711.823,134.88,1
4865, ,607568.3134,4822696.162,135.1157,1
4866, ,607574.5327,4822703.993,135.0031,1
4867, ,607562.0942,4822688.331,135.3218,1
4868, ,607568.3134,4822696.162,135.1157,1
4869, ,607555.875,4822680.5,135.5771,1
4870, ,607562.0942,4822688.331,135.3218,1
4871, ,607549.6558,4822672.669,135.8769,1
4872, ,607555.875,4822680.5,135.5771,1
4873, ,607543.4365,4822664.839,136.003,1
4874, ,607549.6558,4822672.669,135.8769,1
4875, ,607819.5236,4822500.666,126.4671,1
4876, ,607823.9512,4822502.703,126.5066,1
4877, ,607823.9512,4822502.703,126.5066,1
4878, ,607830.5286,4822505.719,126.5199,1
4879, ,607879.4886,4822969.414,128.2551,1
4880, ,607874.3542,4822960.833,128.2426,1
4881, ,607874.3542,4822960.833,128.2426,1
4882, ,607873.0994,4822958.736,128.2313,1
4883, ,607873.0994,4822958.736,128.2313,1
4884, ,607867.2561,4822955.82,128.2317,1
4885, ,607867.2561,4822955.82,128.2317,1
4886, ,607859.8585,4822955.102,128.2624,1
4887, ,607859.8585,4822955.102,128.2624,1
4888, ,607852.5459,4822955.128,128.3095,1
4889, ,607852.5459,4822955.128,128.3095,1
4890, ,607843.6415,4822956.174,128.402,1
4891, ,607784.2692,4822929.648,127.9266,1
4892, ,607788.2362,4822938.828,128.0493,1
4893, ,607792.2032,4822948.007,128.5147,1
4894, ,607794.8564,4822954.147,129.0489,1
4895, ,607788.2362,4822938.828,128.0493,1
4896, ,607792.2032,4822948.007,128.5147,1
4897, ,607794.8564,4822954.147,129.0489,1
4898, ,607802.8725,4822960.125,129.1548,1
4899, ,607802.8725,4822960.125,129.1548,1
4900, ,607805.4513,4822962.049,129.0918,1
4901, ,607772.6149,4822765.205,128.0075,1
4902, ,607775.8228,4822774.676,128.0854,1
4903, ,607775.8228,4822774.676,128.0854,1
4904, ,607777.529,4822779.714,128.152,1
4905, ,608069.8879,4822760.472,125.2285,1
4906, ,608064.8672,4822757.648,125.4359,1
4907, ,608064.8672,4822757.648,125.4359,1
4908, ,608061.7606,4822754.876,125.5662,1
4909, ,608061.7606,4822754.876,125.5662,1
4910, ,608060.2138,4822751.074,125.6134,1
4911, ,608060.2138,4822751.074,125.6134,1
4912, ,608060.7883,4822747.006,125.57,1
4913, ,608060.7883,4822747.006,125.57,1
4914, ,608063.329,4822743.77,125.4577,1
4915, ,608063.329,4822743.77,125.4577,1
4916, ,608067.1514,4822742.232,125.3049,1
4917, ,608067.1514,4822742.232,125.3049,1
4918, ,608071.2306,4822742.808,125.1406,1
4919, ,608071.2306,4822742.808,125.1406,1
4920, ,608074.4703,4822745.338,125.0221,1
4921, ,608074.4703,4822745.338,125.0221,1
4922, ,608077.94,4822752.659,124.7761,1
4923, ,607582.8435,4822686.888,134.9682,1
4924, ,607589.1485,4822694.233,134.8319,1
4925, ,607589.1485,4822694.233,134.8319,1
4926, ,607595.6622,4822701.82,134.5722,1
4927, ,607595.6622,4822701.82,134.5722,1
4928, ,607596.1296,4822702.365,134.5531,1
4929, ,608287.3916,4822494.417,115.1938,1
4930, ,608286.0708,4822485.277,115.018,1
4931, ,608286.0708,4822485.277,115.018,1
4932, ,608284.764,4822476.233,114.717,1
4933, ,608284.764,4822476.233,114.717,1
4934, ,608284.5499,4822474.752,114.6549,1
4935, ,608284.5499,4822474.752,114.6549,1
4936, ,608284.3662,4822473.48,114.6022,1
4937, ,608284.3662,4822473.48,114.6022,1
4938, ,608283.1536,4822465.088,114.3256,1
4939, ,608092.7542,4822785.069,124.0497,1
4940, ,608102.6059,4822783.353,123.7847,1
4941, ,608102.6059,4822783.353,123.7847,1
4942, ,608112.4577,4822781.638,123.4112,1
4943, ,608132.1611,4822778.206,122.5822,1
4944, ,608141.9212,4822776.507,122.0452,1
4945, ,608122.3094,4822779.922,123.0525,1
4946, ,608132.1611,4822778.206,122.5822,1
4947, ,608112.4577,4822781.638,123.4112,1
4948, ,608122.3094,4822779.922,123.0525,1
4949, ,608141.9212,4822776.507,122.0452,1
4950, ,608151.7726,4822774.789,121.8957,1
4951, ,608151.7726,4822774.789,121.8957,1
4952, ,608161.6241,4822773.072,121.3167,1
4953, ,608191.1784,4822767.92,119.7428,1
4954, ,608195.0668,4822767.242,119.5013,1
4955, ,608181.327,4822769.637,120.1217,1
4956, ,608191.1784,4822767.92,119.7428,1
4957, ,608171.4755,4822771.355,120.7584,1
4958, ,608181.327,4822769.637,120.1217,1
4959, ,608161.6241,4822773.072,121.3167,1
4960, ,608171.4755,4822771.355,120.7584,1
4961, ,608145.0376,4822794.22,122.8528,1
4962, ,608143.3049,4822784.371,122.3436,1
4963, ,608143.3049,4822784.371,122.3436,1
4964, ,608141.9212,4822776.507,122.0452,1
4965, ,608141.9212,4822776.507,122.0452,1
4966, ,608140.1913,4822766.657,122.0031,1
4967, ,608140.1913,4822766.657,122.0031,1
4968, Lot 9,608138.9236,4822759.439,121.9497,1
4969, ,608138.9236,4822759.439,121.9497,1
4970, ,608138.3486,4822756.162,121.9729,1
4971, ,608138.3486,4822756.162,121.9729,1
4972, ,608136.6209,4822746.312,121.9267,1
4973, ,608136.6209,4822746.312,121.9267,1
4974, ,608136.1409,4822743.576,121.8774,1
4975, ,608200.01,4822748.792,118.819,1
4976, ,608190.1585,4822750.509,119.2991,1
4977, ,608140.9011,4822759.095,121.9095,1
4978, ,608138.9236,4822759.439,121.9497,1
4979, ,608150.7526,4822757.378,121.4813,1
4980, ,608140.9011,4822759.095,121.9095,1
4981, ,608160.6041,4822755.661,120.9816,1
4982, ,608150.7526,4822757.378,121.4813,1
4983, ,608170.4556,4822753.944,120.4255,1
4984, ,608160.6041,4822755.661,120.9816,1
4985, ,608180.307,4822752.226,119.9325,1
4986, ,608170.4556,4822753.944,120.4255,1
4987, ,608190.1585,4822750.509,119.2991,1
4988, ,608180.307,4822752.226,119.9325,1
4989, ,608138.9236,4822759.439,121.9497,1
4990, ,608129.719,4822761.035,122.2458,1
4991, ,608129.719,4822761.035,122.2458,1
4992, ,608119.8676,4822762.753,122.8026,1
4993, ,608119.8676,4822762.753,122.8026,1
4994, ,608110.0161,4822764.47,123.1518,1
4995, ,608090.3133,4822767.905,123.8587,1
4996, ,608089.7565,4822768.002,123.8713,1
4997, ,608100.1647,4822766.187,123.6019,1
4998, ,608090.3133,4822767.905,123.8587,1
4999, ,608110.0161,4822764.47,123.1518,1
5000, ,608100.1647,4822766.187,123.6019,1
5001, ,608089.7565,4822768.002,123.8713,1
5002, ,608091.4864,4822777.851,123.9348,1
5003, ,608091.4864,4822777.851,123.9348,1
5004, ,608092.7542,4822785.069,124.0497,1
5005, ,608092.7542,4822785.069,124.0497,1
5006, ,608093.8274,4822791.185,124.175,1
5007, ,608093.8274,4822791.185,124.175,1
5008, ,608095.5609,4822801.034,124.3962,1
5009, ,608095.5609,4822801.034,124.3962,1
5010, ,608095.8706,4822802.793,124.4359,1
5011, ,608095.8706,4822802.793,124.4359,1
5012, ,608097.5999,4822812.643,124.662,1
5013, ,608097.5999,4822812.643,124.662,1
5014, ,608099.0236,4822820.752,124.8597,1
5015, ,608099.0236,4822820.752,124.8597,1
5016, ,608108.875,4822819.034,124.4197,1
5017, ,608128.5777,4822815.599,123.9685,1
5018, ,608133.0871,4822814.812,123.8145,1
5019, ,608118.7264,4822817.316,124.0913,1
5020, ,608128.5777,4822815.599,123.9685,1
5021, ,608108.875,4822819.034,124.4197,1
5022, ,608118.7264,4822817.316,124.0913,1
5023, ,608133.0871,4822814.812,123.8145,1
5024, ,608131.3579,4822804.963,123.5706,1
5025, ,608131.3579,4822804.963,123.5706,1
5026, ,608129.9342,4822796.854,123.32,1
5027, ,608075.1522,4822806.404,125.3348,1
5028, ,608085.0038,4822804.687,124.9498,1
5029, ,608085.0038,4822804.687,124.9498,1
5030, ,608092.6904,4822803.347,124.5959,1
5031, ,608092.6904,4822803.347,124.5959,1
5032, ,608095.8706,4822802.793,124.4359,1
5033, ,608095.8706,4822802.793,124.4359,1
5034, ,608105.722,4822801.076,124.068,1
5035, ,608105.722,4822801.076,124.068,1
5036, ,608115.5733,4822799.358,123.8669,1
5037, ,608125.4247,4822797.64,123.5199,1
5038, ,608129.9342,4822796.854,123.32,1
5039, ,608115.5733,4822799.358,123.8669,1
5040, ,608125.4247,4822797.64,123.5199,1
5041, ,608129.9342,4822796.854,123.32,1
5042, ,608139.7855,4822795.136,122.996,1
5043, ,608139.7855,4822795.136,122.996,1
5044, ,608145.0376,4822794.22,122.8528,1
5045, ,608145.0376,4822794.22,122.8528,1
5046, ,608154.8892,4822792.504,122.1755,1
5047, ,608154.8892,4822792.504,122.1755,1
5048, ,608164.7407,4822790.787,121.7157,1
5049, ,608184.4439,4822787.354,120.5514,1
5050, ,608189.9183,4822786.4,120.104,1
5051, ,608174.5923,4822789.07,121.0255,1
5052, ,608184.4439,4822787.354,120.5514,1
5053, ,608164.7407,4822790.787,121.7157,1
5054, ,608174.5923,4822789.07,121.0255,1
5055, ,608189.9183,4822786.4,120.104,1
5056, ,608192.5136,4822776.743,119.7272,1
5057, ,608192.5136,4822776.743,119.7272,1
5058, ,608195.0668,4822767.242,119.5013,1
5059, ,608195.0668,4822767.242,119.5013,1
5060, ,608197.6547,4822757.583,119.0898,1
5061, ,608197.6547,4822757.583,119.0898,1
5062, ,608200.01,4822748.792,118.819,1
5063, ,608253.2841,4822612.766,115.7527,1
5064, ,608254.3671,4822619.272,115.8285,1
5065, ,608254.3671,4822619.272,115.8285,1
5066, ,608255.1922,4822624.228,115.8902,1
5067, ,608255.1922,4822624.228,115.8902,1
5068, ,608256.8372,4822634.092,116.0732,1
5069, ,608260.1272,4822653.819,116.5496,1
5070, ,608261.7722,4822663.683,116.7019,1
5071, ,608258.4822,4822643.956,116.23,1
5072, ,608260.1272,4822653.819,116.5496,1
5073, ,608256.8372,4822634.092,116.0732,1
5074, ,608258.4822,4822643.956,116.23,1
5075, ,608261.7722,4822663.683,116.7019,1
5076, ,608263.4172,4822673.547,116.5607,1
5077, ,608268.3522,4822703.138,116.9597,1
5078, ,608269.9972,4822713.002,117.1909,1
5079, ,608266.7072,4822693.275,116.447,1
5080, ,608268.3522,4822703.138,116.9597,1
5081, ,608265.0622,4822683.411,116.1737,1
5082, ,608266.7072,4822693.275,116.447,1
5083, ,608263.4172,4822673.547,116.5607,1
5084, ,608265.0622,4822683.411,116.1737,1
5085, ,608271.6422,4822722.866,117.1777,1
5086, ,608271.9984,4822725.002,117.1602,1
5087, ,608269.9972,4822713.002,117.1909,1
5088, ,608271.6422,4822722.866,117.1777,1
5089, ,608271.9984,4822725.002,117.1602,1
5090, ,608262.133,4822726.637,117.0555,1
5091, ,608262.133,4822726.637,117.0555,1
5092, ,608254.7743,4822727.857,116.884,1
5093, ,608254.7743,4822727.857,116.884,1
5094, ,608245.4772,4822729.396,116.7671,1
5095, ,608245.4772,4822729.396,116.7671,1
5096, ,608235.6114,4822731.029,116.5227,1
5097, ,608235.6114,4822731.029,116.5227,1
5098, ,608235.3871,4822731.066,116.5142,1
5099, ,608235.3871,4822731.066,116.5142,1
5100, ,608228.7025,4822730.714,116.4373,1
5101, ,607705.8071,4822635.392,128.1798,1
5102, ,607709.4234,4822640.149,128.0105,1
5103, ,607709.4234,4822640.149,128.0105,1
5104, ,607709.8692,4822640.74,127.9801,1
5105, ,607709.8692,4822640.74,127.9801,1
5106, ,607715.8894,4822648.725,127.4849,1
5107, ,607715.8894,4822648.725,127.4849,1
5108, ,607716.1721,4822649.1,127.4697,1
5109, ,608199.69,4822454.167,117.9245,1
5110, ,608201.3186,4822464.033,117.9399,1
5111, ,608201.3186,4822464.033,117.9399,1
5112, ,608201.4638,4822464.913,117.9331,1
5113, ,608201.4638,4822464.913,117.9331,1
5114, ,608201.4642,4822464.916,117.9331,1
5115, ,608195.6273,4822437.005,118.0257,1
5116, ,608197.8211,4822446.283,117.8962,1
5117, ,608197.8211,4822446.283,117.8962,1
5118, ,608199.69,4822454.167,117.9245,1
5119, ,608026.7729,4822388.718,124.9332,1
5120, ,608027.6303,4822388.665,124.9002,1
5121, ,608027.6303,4822388.665,124.9002,1
5122, ,608031.3772,4822386.804,124.7074,1
5123, ,608031.3772,4822386.804,124.7074,1
5124, ,608035.2304,4822384.866,124.4798,1
5125, ,608035.2304,4822384.866,124.4798,1
5126, ,608035.874,4822384.543,124.4442,1
5127, ,607953.9044,4822427.394,125.4731,1
5128, ,607960.7998,4822425.206,125.1536,1
5129, ,607960.7998,4822425.206,125.1536,1
5130, ,607969.8897,4822421.038,125.0157,1
5131, ,607969.8897,4822421.038,125.0157,1
5132, ,607976.9503,4822417.8,125.0209,1
5133, ,607976.9503,4822417.8,125.0209,1
5134, ,607985.665,4822412.896,124.9923,1
5135, ,608011.8091,4822398.182,124.9979,1
5136, ,608013.7011,4822397.117,124.9937,1
5137, ,608003.0944,4822403.087,124.9997,1
5138, ,608011.8091,4822398.182,124.9979,1
5139, ,607994.3797,4822407.991,124.9609,1
5140, ,608003.0944,4822403.087,124.9997,1
5141, ,607985.665,4822412.896,124.9923,1
5142, ,607994.3797,4822407.991,124.9609,1
5143, ,608013.7011,4822397.117,124.9937,1
5144, ,608019.426,4822393.855,124.9836,1
5145, ,608019.426,4822393.855,124.9836,1
5146, ,608025.3982,4822390.796,124.96,1
5147, ,608025.3982,4822390.796,124.96,1
5148, ,608026.2601,4822389.954,124.9456,1
5149, ,608026.2601,4822389.954,124.9456,1
5150, ,608026.7729,4822388.718,124.9332,1
5151, ,608168.3064,4822394.429,119.5045,1
5152, ,608171.1351,4822397.907,119.333,1
5153, ,608171.1351,4822397.907,119.333,1
5154, ,608178.418,4822404.278,119.0579,1
5155, ,608178.418,4822404.278,119.0579,1
5156, ,608184.0732,4822410.868,118.8922,1
5157, ,608184.0732,4822410.868,118.8922,1
5158, ,608187.7128,4822416.17,118.7575,1
5159, ,608187.7128,4822416.17,118.7575,1
5160, ,608190.7449,4822422.573,118.5975,1
5161, ,608190.7449,4822422.573,118.5975,1
5162, ,608193.9496,4822432.046,118.2718,1
5163, ,608193.9496,4822432.046,118.2718,1
5164, ,608195.6273,4822437.005,118.0257,1
5165, ,608146.7062,4822384.472,120.1438,1
5166, ,608155.7375,4822388.765,120.0066,1
5167, ,608155.7375,4822388.765,120.0066,1
5168, ,608157.2993,4822389.508,119.9791,1
5169, ,608157.2993,4822389.508,119.9791,1
5170, ,608166.3714,4822393.715,119.5764,1
5171, ,608166.3714,4822393.715,119.5764,1
5172, ,608166.7555,4822393.893,119.5589,1
5173, ,608165.2477,4822180.421,109.1919,1
5174, ,608173.6773,4822182.335,109.5304,1
5175, ,608173.6773,4822182.335,109.5304,1
5176, ,608182.9447,4822186.092,109.6845,1
5177, ,608182.9447,4822186.092,109.6845,1
5178, ,608185.2059,4822187.008,109.707,1
5179, ,608185.2059,4822187.008,109.707,1
5180, ,608193.4394,4822192.684,109.9742,1
5181, ,608193.4394,4822192.684,109.9742,1
5182, ,608194.6284,4822193.503,110.0179,1
5183, ,608194.6284,4822193.503,110.0179,1
5184, ,608201.203,4822201.038,110.2897,1
5185, ,608201.203,4822201.038,110.2897,1
5186, ,608205.2364,4822205.661,110.3876,1
5187, ,608205.2364,4822205.661,110.3876,1
5188, ,608211.4626,4822213.486,110.7365,1
5189, ,608223.9149,4822229.136,111.5931,1
5190, ,608227.3339,4822233.433,111.6805,1
5191, ,608217.6887,4822221.311,111.1808,1
5192, ,608223.9149,4822229.136,111.5931,1
5193, ,608211.4626,4822213.486,110.7365,1
5194, ,608217.6887,4822221.311,111.1808,1
5195, ,608227.3339,4822233.433,111.6805,1
5196, ,608232.3734,4822242.071,111.7998,1
5197, ,608232.3734,4822242.071,111.7998,1
5198, ,608236.9195,4822249.862,111.9044,1
5199, ,608152.7709,4822179.932,108.7585,1
5200, ,608159.4494,4822180.195,108.992,1
5201, ,608159.4494,4822180.195,108.992,1
5202, ,608165.2477,4822180.421,109.1919,1
5203, ,607982.1856,4822810.874,127.001,1
5204, ,607972.3315,4822812.575,126.8878,1
5205, ,607972.3315,4822812.575,126.8878,1
5206, ,607971.0043,4822812.805,126.8565,1
5207, ,608296.8215,4822472.851,114.2944,1
5208, ,608298.3643,4822482.731,115.123,1
5209, ,608298.3643,4822482.731,115.123,1
5210, ,608299.1726,4822487.908,115.2679,1
5211, ,608299.1726,4822487.908,115.2679,1
5212, ,608300.3623,4822488.102,115.2828,1
