OBJECTID *,Shape *,slope_max,slope_avg,edge_name,surface,length,start_x,start_y,start_z,end_x,end_y,end_z,floor
759,Polyline Z,5.311331,4.238111,unknown,sidewalk,5.534432,608075.0296,4822339.471,119.084,608078.0296,4822334.82,118.8495,1
760,Polyline Z,6.378406,5.860983,unknown,sidewalk,7.854997,608078.0296,4822334.82,118.8495,608083.7165,4822329.402,118.3891,1
761,Polyline Z,4.981827,4.417758,unknown,sidewalk,4.504018,608143.403,4822356.757,117.9213,608141.5191,4822360.848,118.1202,1
762,Polyline Z,7.148778,6.828044,unknown,sidewalk,9.81273,608141.5191,4822360.848,118.1202,608146.9958,4822368.99,118.7903,1
763,Polyline Z,10.009678,8.311061,unknown,sidewalk,4.380138,608146.9958,4822368.99,118.7903,608148.9936,4822372.888,119.1543,1
764,Polyline Z,13.158028,12.677854,unknown,sidewalk,4.432246,608148.9936,4822372.888,119.1543,608148.8657,4822377.319,119.7162,1
765,Polyline Z,10.516927,8.644175,unknown,sidewalk,3.103211,608148.8657,4822377.319,119.7162,608147.7123,4822380.2,119.9843,1
766,Polyline Z,4.993406,4.297819,unknown,sidewalk,3.465576,608147.7123,4822380.2,119.9843,608146.1113,4822383.273,120.1333,1
767,Polyline Z,5.115738,3.648437,unknown,sidewalk,9.12824,608015.9995,4822363.228,123.956,608024.9304,4822365.116,123.623,1
768,Polyline Z,5.687623,3.758443,unknown,sidewalk,6.028079,607997.1193,4822369.023,124.5919,608003.0838,4822368.15,124.79,1
769,Polyline Z,3.170884,1.804853,unknown,sidewalk,4.752705,608003.0838,4822368.15,124.79,608007.7864,4822367.462,124.8087,1
770,Polyline Z,10.504163,9.229995,unknown,sidewalk,9.240134,608007.7864,4822367.462,124.8087,608015.9995,4822363.228,123.956,1
771,Polyline Z,9.472508,8.388397,unknown,sidewalk,9.478303,608015.9995,4822363.228,123.956,608024.1654,4822358.416,123.161,1
772,Polyline Z,0.134947,0.074243,unknown,sidewalk,10.000043,607944.3865,4822579.189,125.9759,607944.0753,4822569.194,125.9689,1
773,Polyline Z,0.288345,0.221014,unknown,sidewalk,4.485973,607943.764,4822559.199,125.978,607943.6244,4822554.715,125.9681,1
774,Polyline Z,0.365499,0.120208,unknown,sidewalk,9.999947,607944.0753,4822569.194,125.9689,607943.764,4822559.199,125.978,1
775,Polyline Z,4.238922,2.012752,unknown,sidewalk,10.000037,607943.6244,4822554.715,125.9681,607943.3102,4822544.72,125.7668,1
776,Polyline Z,3.932034,3.932034,unknown,sidewalk,0.04132,607943.3102,4822544.72,125.7668,607943.3089,4822544.679,125.7652,1
777,Polyline Z,1.693011,0.944869,unknown,sidewalk,4.284019,607943.3089,4822544.679,125.7652,607946.9805,4822542.472,125.8057,1
778,Polyline Z,0.913934,0.438186,unknown,sidewalk,3.70716,607946.9805,4822542.472,125.8057,607949.1459,4822539.463,125.794,1
779,Polyline Z,1.600075,1.18595,unknown,sidewalk,2.819314,607949.1459,4822539.463,125.794,607950.7986,4822537.178,125.8274,1
780,Polyline Z,3.002305,2.153477,unknown,sidewalk,7.813478,607950.7986,4822537.178,125.8274,607952.4968,4822529.552,125.9957,1
781,Polyline Z,1.720794,0.686043,unknown,sidewalk,8.169806,607952.4968,4822529.552,125.9957,607952.1028,4822521.391,125.9422,1
782,Polyline Z,0.933676,0.674488,unknown,sidewalk,8.236085,607952.1028,4822521.391,125.9422,607960.3144,4822520.757,125.9978,1
783,Polyline Z,0.197168,0.125357,unknown,sidewalk,8.16829,607960.3144,4822520.757,125.9978,607968.4793,4822520.522,125.9902,1
784,Polyline Z,0.213415,0.120632,unknown,sidewalk,10.000048,607968.4793,4822520.522,125.9902,607978.4789,4822520.616,125.9782,1
785,Polyline Z,1.507165,1.03463,unknown,sidewalk,6.829306,607978.4789,4822520.616,125.9782,607985.3079,4822520.681,125.9075,1
786,Polyline Z,1.238418,0.545055,unknown,sidewalk,10.000004,607985.3079,4822520.681,125.9075,607995.2527,4822521.73,125.8536,1
787,Polyline Z,9.319772,4.876687,unknown,sidewalk,10.000004,607995.2527,4822521.73,125.8536,608005.1975,4822522.78,125.3764,1
788,Polyline Z,3.518828,3.518828,unknown,sidewalk,0.359383,608005.1975,4822522.78,125.3764,608005.5549,4822522.817,125.3637,1
789,Polyline Z,1.963322,1.278079,unknown,sidewalk,2.38904,608005.5549,4822522.817,125.3637,608007.927,4822522.533,125.3747,1
790,Polyline Z,3.009953,1.671891,unknown,sidewalk,8.855676,608007.927,4822522.533,125.3747,608016.7192,4822521.475,125.4312,1
791,Polyline Z,5.827661,3.416197,unknown,sidewalk,10.000013,608016.7192,4822521.475,125.4312,608026.7155,4822521.747,125.0935,1
792,Polyline Z,1.95007,1.244918,unknown,sidewalk,4.915127,608026.7155,4822521.747,125.0935,608031.6288,4822521.881,125.1388,1
793,Polyline Z,4.272711,1.868369,unknown,sidewalk,9.99998,608031.6288,4822521.881,125.1388,608041.5943,4822521.052,124.952,1
794,Polyline Z,1.152668,1.13167,unknown,sidewalk,2.568356,608041.5943,4822521.052,124.952,608044.1538,4822520.839,124.9229,1
795,Polyline Z,0.933902,0.642138,unknown,sidewalk,2.256977,608044.1538,4822520.839,124.9229,608046.4031,4822520.653,124.9137,1
796,Polyline Z,2.023423,1.174643,unknown,sidewalk,9.99998,608046.4031,4822520.653,124.9137,608055.9526,4822517.685,125.008,1
797,Polyline Z,0.958065,0.958065,unknown,sidewalk,0.179275,608055.9526,4822517.685,125.008,608056.1238,4822517.632,125.0063,1
798,Polyline Z,3.543283,1.758212,unknown,sidewalk,7.391476,608056.1238,4822517.632,125.0063,608062.2663,4822513.52,124.9867,1
799,Polyline Z,2.684589,1.692178,unknown,sidewalk,6.472497,608062.2663,4822513.52,124.9867,608066.9917,4822509.097,125.0962,1
800,Polyline Z,3.033595,2.455368,unknown,sidewalk,5.084852,608066.9917,4822509.097,125.0962,608072.036,4822508.456,125.221,1
801,Polyline Z,2.102228,0.775635,unknown,sidewalk,5.441612,608072.036,4822508.456,125.221,608076.2685,4822505.036,125.2423,1
802,Polyline Z,1.851016,1.066652,unknown,sidewalk,9.223295,608076.2685,4822505.036,125.2423,608080.9136,4822497.068,125.3403,1
803,Polyline Z,2.285932,2.229421,unknown,sidewalk,1.503075,608080.9136,4822497.068,125.3403,608081.2684,4822495.607,125.3068,1
804,Polyline Z,2.418928,2.38777,unknown,sidewalk,2.585877,608081.2684,4822495.607,125.3068,608081.8825,4822493.096,125.245,1
805,Polyline Z,2.465612,2.202919,unknown,sidewalk,5.330415,608081.8825,4822493.096,125.245,608083.1456,4822487.917,125.1276,1
806,Polyline Z,1.824961,1.033514,unknown,sidewalk,10.00001,608083.1456,4822487.917,125.1276,608084.5862,4822478.021,125.0243,1
807,Polyline Z,0.821229,0.821229,unknown,sidewalk,0.404622,608084.5862,4822478.021,125.0243,608084.6445,4822477.621,125.0209,1
808,Polyline Z,2.718179,1.964206,unknown,sidewalk,9.999955,608084.6445,4822477.621,125.0209,608082.54,4822467.845,124.8245,1
809,Polyline Z,2.814974,2.785648,unknown,sidewalk,2.896769,608082.54,4822467.845,124.8245,608081.9304,4822465.013,124.7438,1
810,Polyline Z,2.982901,2.84522,unknown,sidewalk,5.801855,608081.9304,4822465.013,124.7438,608080.039,4822459.528,124.5788,1
811,Polyline Z,3.423304,3.281741,unknown,sidewalk,7.487941,608080.039,4822459.528,124.5788,608077.6076,4822452.446,124.333,1
812,Polyline Z,3.048931,2.336988,unknown,sidewalk,10.000022,608077.6076,4822452.446,124.333,608072.5562,4822443.815,124.0993,1
813,Polyline Z,1.13367,0.909802,unknown,sidewalk,3.124169,608072.5562,4822443.815,124.0993,608070.9781,4822441.119,124.0709,1
814,Polyline Z,0.778057,0.550068,unknown,sidewalk,10,608070.9781,4822441.119,124.0709,608064.7477,4822433.297,124.0159,1
815,Polyline Z,0.700088,0.547158,unknown,sidewalk,2.343814,608064.7477,4822433.297,124.0159,608063.2874,4822431.464,124.0031,1
816,Polyline Z,6.746962,3.48602,unknown,sidewalk,10.000016,608063.2874,4822431.464,124.0031,608056.1961,4822424.413,123.6721,1
817,Polyline Z,2.48613,1.594074,unknown,sidewalk,3.884648,608056.1961,4822424.413,123.6721,608053.4414,4822421.674,123.6791,1
818,Polyline Z,5.365815,4.775173,unknown,sidewalk,6.015914,608053.4414,4822421.674,123.6791,608048.7837,4822417.867,123.9663,1
819,Polyline Z,2.994818,0.919261,unknown,sidewalk,6.349844,608048.7837,4822417.867,123.9663,608043.4827,4822414.371,124.0247,1
820,Polyline Z,1.384937,1.028672,unknown,sidewalk,4.652017,608043.4827,4822414.371,124.0247,608039.9847,4822411.304,124.0725,1
821,Polyline Z,2.904984,2.38585,unknown,sidewalk,5.263158,608039.9847,4822411.304,124.0725,608036.4271,4822407.425,124.1981,1
822,Polyline Z,4.315017,3.825997,unknown,sidewalk,7.441866,608036.4271,4822407.425,124.1981,608031.941,4822401.488,124.4828,1
823,Polyline Z,7.581153,6.35952,unknown,sidewalk,4.855974,608031.6288,4822521.881,125.1388,608030.2449,4822526.536,125.4475,1
824,Polyline Z,4.42036,3.265538,unknown,sidewalk,4.968675,608030.2449,4822526.536,125.4475,608027.0885,4822530.373,125.2853,1
825,Polyline Z,12.197253,6.63808,unknown,sidewalk,3.826234,608027.0885,4822530.373,125.2853,608024.18,4822532.859,125.4172,1
826,Polyline Z,16.849008,16.718608,unknown,sidewalk,1.856032,608024.18,4822532.859,125.4172,608022.349,4822533.163,125.7275,1
827,Polyline Z,23.281034,18.961531,unknown,sidewalk,6.691221,608046.4031,4822520.653,124.9137,608047.1041,4822527.307,126.1811,1
828,Polyline Z,4.830405,4.219334,unknown,sidewalk,9.999961,608158.1848,4822734.943,120.5297,608168.092,4822733.584,120.1078,1
829,Polyline Z,10.126531,9.492651,unknown,sidewalk,3.039291,608207.721,4822728.149,117.6768,608210.7321,4822727.736,117.3883,1
830,Polyline Z,9.530199,6.423835,unknown,sidewalk,10.00006,608197.8137,4822729.508,118.319,608207.721,4822728.149,117.6768,1
831,Polyline Z,7.332238,6.294365,unknown,sidewalk,9.999975,608187.9065,4822730.867,118.9484,608197.8137,4822729.508,118.319,1
832,Polyline Z,6.634502,5.999977,unknown,sidewalk,9.999961,608177.9993,4822732.226,119.5484,608187.9065,4822730.867,118.9484,1
833,Polyline Z,6.676929,5.594079,unknown,sidewalk,10.00006,608168.092,4822733.584,120.1078,608177.9993,4822732.226,119.5484,1
834,Polyline Z,7.780219,4.791422,unknown,sidewalk,7.687368,608210.7321,4822727.736,117.3883,608218.0732,4822725.455,117.0201,1
835,Polyline Z,5.959042,2.660972,unknown,sidewalk,4.693484,608218.0732,4822725.455,117.0201,608221.2079,4822721.961,116.8952,1
836,Polyline Z,9.562841,7.600196,unknown,sidewalk,5.376445,608221.2079,4822721.961,116.8952,608221.2299,4822716.585,116.4867,1
837,Polyline Z,8.821143,5.919566,unknown,sidewalk,6.220731,608221.2299,4822716.585,116.4867,608221.2494,4822710.364,116.1187,1
838,Polyline Z,2.007371,1.223643,unknown,sidewalk,10.000008,608221.2494,4822710.364,116.1187,608220.638,4822700.383,116.2303,1
839,Polyline Z,4.109978,3.236911,unknown,sidewalk,2.555684,608220.638,4822700.383,116.2303,608220.4817,4822697.832,116.313,1
840,Polyline Z,6.955384,5.497766,unknown,sidewalk,9.999959,608220.4817,4822697.832,116.313,608218.0761,4822688.126,116.8628,1
841,Polyline Z,2.895357,2.057835,unknown,sidewalk,4.570521,608218.0761,4822688.126,116.8628,608216.9766,4822683.689,116.9568,1
842,Polyline Z,1.013789,0.354608,unknown,sidewalk,10.000031,608216.9766,4822683.689,116.9568,608214.2117,4822674.079,116.9923,1
843,Polyline Z,0.530905,0.530905,unknown,sidewalk,0.405503,608214.2117,4822674.079,116.9923,608214.0996,4822673.69,116.9944,1
844,Polyline Z,0.555271,0.413473,unknown,sidewalk,9.450055,608214.0996,4822673.69,116.9944,608211.5718,4822664.584,117.0335,1
845,Polyline Z,0.66974,0.619622,unknown,sidewalk,5.295491,608211.5718,4822664.584,117.0335,608210.6458,4822659.37,117.0663,1
846,Polyline Z,0.550619,0.517831,unknown,sidewalk,1.697165,608210.6458,4822659.37,117.0663,608210.3495,4822657.699,117.0751,1
847,Polyline Z,0.493841,0.454526,unknown,sidewalk,6.120714,608210.3495,4822657.699,117.0751,608209.2831,4822651.672,117.1029,1
848,Polyline Z,0.393591,0.24034,unknown,sidewalk,5.91833,608209.2831,4822651.672,117.1029,608208.2457,4822645.845,117.1171,1
849,Polyline Z,0.080377,0.063762,unknown,sidewalk,1.787463,608208.2457,4822645.845,117.1171,608207.9347,4822644.085,117.1183,1
850,Polyline Z,0.335673,0.299894,unknown,sidewalk,5.54457,608207.9347,4822644.085,117.1183,608208.1694,4822638.545,117.1016,1
851,Polyline Z,0.580469,0.472566,unknown,sidewalk,2.699865,608208.1694,4822638.545,117.1016,608208.2775,4822635.848,117.0889,1
852,Polyline Z,0.710123,0.623697,unknown,sidewalk,8.133451,608208.2775,4822635.848,117.0889,608208.6185,4822627.721,117.0382,1
853,Polyline Z,0.714574,0.362867,unknown,sidewalk,9.999999,608208.6185,4822627.721,117.0382,608209.0379,4822617.73,117.0019,1
854,Polyline Z,0.33222,0.281315,unknown,sidewalk,5.011206,608209.0379,4822617.73,117.0019,608209.248,4822612.723,116.9878,1
855,Polyline Z,3.887244,3.291799,unknown,sidewalk,6.438757,608219.1242,4822618.603,116.8051,608225.4463,4822617.383,116.5932,1
856,Polyline Z,4.844395,4.04541,unknown,sidewalk,9.999966,608225.4463,4822617.383,116.5932,608235.3115,4822615.747,116.1886,1
857,Polyline Z,2.004418,1.826935,unknown,sidewalk,8.218045,608245.1768,4822614.111,115.9028,608253.2841,4822612.766,115.7527,1
858,Polyline Z,4.878151,2.858943,unknown,sidewalk,10.000065,608235.3115,4822615.747,116.1886,608245.1768,4822614.111,115.9028,1
859,Polyline Z,2.368368,2.240283,unknown,sidewalk,10.000053,608253.2841,4822612.766,115.7527,608263.1425,4822611.089,115.5286,1
860,Polyline Z,2.359124,2.068444,unknown,sidewalk,8.393586,608263.1425,4822611.089,115.5286,608271.4172,4822609.681,115.355,1
861,Polyline Z,1.448541,0.8955,unknown,sidewalk,8.920728,608271.4172,4822609.681,115.355,608280.2086,4822608.168,115.2751,1
862,Polyline Z,1.081367,0.585382,unknown,sidewalk,8.002294,608280.2086,4822608.168,115.2751,608287.9802,4822606.26,115.2283,1
863,Polyline Z,1.263177,1.210354,unknown,sidewalk,1.149689,608287.9802,4822606.26,115.2283,608289.0919,4822605.967,115.2144,1
864,Polyline Z,1.441089,1.369987,unknown,sidewalk,8.094597,608289.0919,4822605.967,115.2144,608296.3726,4822602.43,115.1035,1
865,Polyline Z,0.985712,0.475616,unknown,sidewalk,9.23696,608296.3726,4822602.43,115.1035,608303.7505,4822596.872,115.0804,1
866,Polyline Z,0.856013,0.719993,unknown,sidewalk,10.000031,608303.7505,4822596.872,115.0804,608310.9579,4822589.94,115.1524,1
867,Polyline Z,0.504471,0.381818,unknown,sidewalk,9.999959,608310.9579,4822589.94,115.1524,608318.1652,4822583.008,115.1906,1
868,Polyline Z,0.517001,0.517001,unknown,sidewalk,0.374787,608318.1652,4822583.008,115.1906,608318.4353,4822582.748,115.1926,1
869,Polyline Z,0.649225,0.604361,unknown,sidewalk,1.375634,608318.4353,4822582.748,115.1926,608319.4268,4822581.794,115.2009,1
870,Polyline Z,1.34348,1.216453,unknown,sidewalk,10.000015,608319.4268,4822581.794,115.2009,608326.3445,4822574.573,115.3225,1
871,Polyline Z,0.507329,0.472887,unknown,sidewalk,2.572976,608333.2622,4822567.352,115.4128,608335.0421,4822565.494,115.425,1
872,Polyline Z,1.204705,0.903282,unknown,sidewalk,10.000015,608326.3445,4822574.573,115.3225,608333.2622,4822567.352,115.4128,1
873,Polyline Z,0.627815,0.548924,unknown,sidewalk,10.000006,608335.0421,4822565.494,115.425,608341.9601,4822558.273,115.4799,1
874,Polyline Z,0.946916,0.749839,unknown,sidewalk,2.619512,608348.8781,4822551.052,115.5579,608350.6903,4822549.161,115.5775,1
875,Polyline Z,1.032854,0.779659,unknown,sidewalk,10.000006,608341.9601,4822558.273,115.4799,608348.8781,4822551.052,115.5579,1
876,Polyline Z,1.707458,0.881556,unknown,sidewalk,9.999977,608350.6903,4822549.161,115.5775,608356.7908,4822541.237,115.5082,1
877,Polyline Z,2.112527,1.953642,unknown,sidewalk,7.600826,608356.7908,4822541.237,115.5082,608361.4277,4822535.215,115.3597,1
878,Polyline Z,2.811975,2.353212,unknown,sidewalk,6.944859,608361.4277,4822535.215,115.3597,608364.0123,4822528.769,115.1962,1
879,Polyline Z,4.715373,4.255877,unknown,sidewalk,3.291273,608364.0123,4822528.769,115.1962,608364.2441,4822525.485,115.0562,1
880,Polyline Z,5.390842,4.91507,unknown,sidewalk,3.104905,608364.2441,4822525.485,115.0562,608364.4627,4822522.388,114.9036,1
881,Polyline Z,5.560119,2.391415,unknown,sidewalk,9.999952,608364.4627,4822522.388,114.9036,608363.0377,4822512.49,114.8983,1
882,Polyline Z,1.034565,0.78995,unknown,sidewalk,2.422323,608358.7625,4822482.796,115.2265,608358.4173,4822480.399,115.2457,1
883,Polyline Z,1.484039,1.365609,unknown,sidewalk,10.000066,608360.1876,4822492.694,115.09,608358.7625,4822482.796,115.2265,1
884,Polyline Z,1.167042,0.953247,unknown,sidewalk,9.999952,608361.6126,4822502.592,114.9947,608360.1876,4822492.694,115.09,1
885,Polyline Z,2.377925,0.963789,unknown,sidewalk,10.000066,608363.0377,4822512.49,114.8983,608361.6126,4822502.592,114.9947,1
886,Polyline Z,3.555688,1.439139,unknown,sidewalk,9.999999,608358.4173,4822480.399,115.2457,608356.9892,4822470.501,115.1072,1
887,Polyline Z,8.109614,6.261823,unknown,sidewalk,5.16525,608356.9892,4822470.501,115.1072,608356.2515,4822465.389,114.7838,1
888,Polyline Z,9.29252,9.034232,unknown,sidewalk,1.729861,608356.2515,4822465.389,114.7838,608355.9558,4822463.685,114.6275,1
889,Polyline Z,9.861492,8.398572,unknown,sidewalk,10.000018,608355.9558,4822463.685,114.6275,608354.2353,4822453.834,113.7879,1
890,Polyline Z,5.004086,5.004086,unknown,sidewalk,0.404237,608354.2353,4822453.834,113.7879,608354.1657,4822453.436,113.7676,1
891,Polyline Z,4.014138,4.014138,unknown,sidewalk,0.009749,608354.1657,4822453.436,113.7676,608354.164,4822453.426,113.7672,1
892,Polyline Z,0.602133,0.333779,unknown,sidewalk,7.440566,608352.4389,4822443.586,113.701,608351.1541,4822436.257,113.6975,1
893,Polyline Z,4.064588,1.453412,unknown,sidewalk,9.990271,608354.164,4822453.426,113.7672,608352.4389,4822443.586,113.701,1
894,Polyline Z,2.119076,0.817423,unknown,sidewalk,10.000027,608351.1541,4822436.257,113.6975,608349.4284,4822426.407,113.7195,1
895,Polyline Z,4.428716,3.643689,unknown,sidewalk,7.021755,608349.4284,4822426.407,113.7195,608348.2166,4822419.491,113.9754,1
896,Polyline Z,1.790892,0.449261,unknown,sidewalk,10.000007,608348.2166,4822419.491,113.9754,608346.794,4822409.592,113.9951,1
897,Polyline Z,0.673614,0.673614,unknown,sidewalk,0.014142,608345.5669,4822401.054,113.9777,608345.5649,4822401.04,113.9778,1
898,Polyline Z,0.992504,0.585025,unknown,sidewalk,8.625631,608346.794,4822409.592,113.9951,608345.5669,4822401.054,113.9777,1
899,Polyline Z,0.656089,0.517317,unknown,sidewalk,8.534823,608345.5649,4822401.04,113.9778,608344.352,4822392.592,114.022,1
900,Polyline Z,0.507894,0.47377,unknown,sidewalk,6.595045,608344.352,4822392.592,114.022,608343.4147,4822386.064,114.0532,1
901,Polyline Z,0.506978,0.171576,unknown,sidewalk,10.000003,608343.4147,4822386.064,114.0532,608337.0881,4822378.32,114.038,1
902,Polyline Z,3.999409,3.569124,unknown,sidewalk,9.344102,608330.7615,4822370.575,113.8591,608324.8498,4822363.339,113.5256,1
903,Polyline Z,2.758146,1.789262,unknown,sidewalk,10.000003,608337.0881,4822378.32,114.038,608330.7615,4822370.575,113.8591,1
904,Polyline Z,4.097499,3.145638,unknown,sidewalk,8.493628,608324.8498,4822363.339,113.5256,608319.4762,4822356.761,113.2584,1
905,Polyline Z,2.550062,2.462471,unknown,sidewalk,6.317308,608319.4268,4822581.794,115.2009,608318.5284,4822575.541,115.3564,1
906,Polyline Z,2.234656,2.168031,unknown,sidewalk,2.366956,608318.5284,4822575.541,115.3564,608318.1918,4822573.198,115.4077,1
907,Polyline Z,2.000925,1.393816,unknown,sidewalk,9.999996,608318.1918,4822573.198,115.4077,608316.7658,4822563.301,115.5471,1
908,Polyline Z,0.691215,0.464048,unknown,sidewalk,6.15469,608316.7658,4822563.301,115.5471,608315.8882,4822557.209,115.5757,1
909,Polyline Z,0.260993,0.157262,unknown,sidewalk,9.999981,608315.8882,4822557.209,115.5757,608314.463,4822547.311,115.5914,1
910,Polyline Z,1.128648,1.007077,unknown,sidewalk,8.881465,608307.337,4822497.821,115.2791,608306.0712,4822489.031,115.1897,1
911,Polyline Z,1.034853,0.907103,unknown,sidewalk,9.999981,608308.7622,4822507.719,115.3698,608307.337,4822497.821,115.2791,1
912,Polyline Z,0.789712,0.755124,unknown,sidewalk,9.999981,608310.1874,4822517.617,115.4454,608308.7622,4822507.719,115.3698,1
913,Polyline Z,0.811067,0.785909,unknown,sidewalk,9.999981,608311.6126,4822527.515,115.5239,608310.1874,4822517.617,115.4454,1
914,Polyline Z,0.684139,0.528668,unknown,sidewalk,10.00008,608313.0378,4822537.413,115.5768,608311.6126,4822527.515,115.5239,1
