OBJECTID *,start_x,start_y,start_z,end_x,end_y,end_z
3336,607582.8048,4822889.563,134.4095,607575.6077,4822896.505,134.4663
3337,607559.1452,4822912.386,134.7585,607551.9279,4822919.308,134.8543
3338,607559.1452,4822912.386,134.7585,607551.9279,4822919.308,134.8543
3339,607530.2761,4822940.073,134.9934,607528.4639,4822941.811,135.0004
3340,607530.2761,4822940.073,134.9934,607528.4639,4822941.811,135.0004
3341,607537.4933,4822933.151,134.9638,607530.2761,4822940.073,134.9934
3342,607537.4933,4822933.151,134.9638,607530.2761,4822940.073,134.9934
3343,607544.7106,4822926.23,134.9197,607537.4933,4822933.151,134.9638
3344,607544.7106,4822926.23,134.9197,607537.4933,4822933.151,134.9638
3345,607551.9279,4822919.308,134.8543,607544.7106,4822926.23,134.9197
3346,607551.9279,4822919.308,134.8543,607544.7106,4822926.23,134.9197
3347,607528.4639,4822941.811,135.0004,607521.8072,4822949.274,135.0229
3348,607528.4639,4822941.811,135.0004,607521.8072,4822949.274,135.0229
3349,607508.4937,4822964.198,134.9914,607505.4849,4822967.571,134.9611
3350,607508.4937,4822964.198,134.9914,607505.4849,4822967.571,134.9611
3351,607515.1504,4822956.736,135.0203,607508.4937,4822964.198,134.9914
3352,607515.1504,4822956.736,135.0203,607508.4937,4822964.198,134.9914
3353,607521.8072,4822949.274,135.0229,607515.1504,4822956.736,135.0203
3354,607521.8072,4822949.274,135.0229,607515.1504,4822956.736,135.0203
3355,607505.4849,4822967.571,134.9611,607500.3963,4822976.18,134.8547
3356,607505.4849,4822967.571,134.9611,607500.3963,4822976.18,134.8547
3357,607500.3963,4822976.18,134.8547,607496.7485,4822982.351,134.7582
3358,607500.3963,4822976.18,134.8547,607496.7485,4822982.351,134.7582
3359,607496.7485,4822982.351,134.7582,607489.3865,4822989.118,134.6727
3360,607496.7485,4822982.351,134.7582,607489.3865,4822989.118,134.6727
3361,607482.0244,4822995.886,134.6754,607476.6987,4823000.782,134.6908
3362,607482.0244,4822995.886,134.6754,607476.6987,4823000.782,134.6908
3363,607489.3865,4822989.118,134.6727,607482.0244,4822995.886,134.6754
3364,607489.3865,4822989.118,134.6727,607482.0244,4822995.886,134.6754
3365,607476.6987,4823000.782,134.6908,607468.0997,4823005.886,134.731
3366,607476.6987,4823000.782,134.6908,607468.0997,4823005.886,134.731
3367,607459.5006,4823010.991,134.8046,607456.8361,4823012.573,134.8204
3368,607459.5006,4823010.991,134.8046,607456.8361,4823012.573,134.8204
3369,607468.0997,4823005.886,134.731,607459.5006,4823010.991,134.8046
3370,607468.0997,4823005.886,134.731,607459.5006,4823010.991,134.8046
3371,607456.8361,4823012.573,134.8204,607453.5938,4823022.032,134.7094
3372,607456.8361,4823012.573,134.8204,607453.5938,4823022.032,134.7094
3373,607453.5938,4823022.032,134.7094,607450.3516,4823031.492,134.5017
3374,607453.5938,4823022.032,134.7094,607450.3516,4823031.492,134.5017
3375,607447.1093,4823040.952,134.384,607446.6574,4823042.27,134.374
3376,607447.1093,4823040.952,134.384,607446.6574,4823042.27,134.374
3377,607450.3516,4823031.492,134.5017,607447.1093,4823040.952,134.384
3378,607450.3516,4823031.492,134.5017,607447.1093,4823040.952,134.384
3379,607446.6574,4823042.27,134.374,607447.9027,4823052.193,134.4629
3380,607446.6574,4823042.27,134.374,607447.9027,4823052.193,134.4629
3381,607450.3933,4823072.037,134.4238,607451.1433,4823078.013,134.5909
3382,607450.3933,4823072.037,134.4238,607451.1433,4823078.013,134.5909
3383,607449.148,4823062.115,134.4179,607450.3933,4823072.037,134.4238
3384,607449.148,4823062.115,134.4179,607450.3933,4823072.037,134.4238
3385,607447.9027,4823052.193,134.4629,607449.148,4823062.115,134.4179
3386,607447.9027,4823052.193,134.4629,607449.148,4823062.115,134.4179
3387,607451.1433,4823078.013,134.5909,607452.4002,4823087.934,134.679
3388,607451.1433,4823078.013,134.5909,607452.4002,4823087.934,134.679
3389,607454.9141,4823107.775,134.8551,607456.0428,4823116.684,134.9877
3390,607454.9141,4823107.775,134.8551,607456.0428,4823116.684,134.9877
3391,607453.6572,4823097.854,134.7541,607454.9141,4823107.775,134.8551
3392,607453.6572,4823097.854,134.7541,607454.9141,4823107.775,134.8551
3393,607452.4002,4823087.934,134.679,607453.6572,4823097.854,134.7541
3394,607452.4002,4823087.934,134.679,607453.6572,4823097.854,134.7541
3395,607456.0428,4823116.684,134.9877,607459.9321,4823125.896,134.8861
3396,607456.0428,4823116.684,134.9877,607459.9321,4823125.896,134.8861
3397,607459.9321,4823125.896,134.8861,607463.8214,4823135.109,134.0706
3398,607459.9321,4823125.896,134.8861,607463.8214,4823135.109,134.0706
3399,607463.8214,4823135.109,134.0706,607467.2758,4823143.292,133.4967
3400,607463.8214,4823135.109,134.0706,607467.2758,4823143.292,133.4967
3401,607467.2758,4823143.292,133.4967,607473.8838,4823150.797,134.0466
3402,607467.2758,4823143.292,133.4967,607473.8838,4823150.797,134.0466
3403,607480.4918,4823158.303,134.665,607485.003,4823163.427,134.9355
3404,607480.4918,4823158.303,134.665,607485.003,4823163.427,134.9355
3405,607473.8838,4823150.797,134.0466,607480.4918,4823158.303,134.665
3406,607473.8838,4823150.797,134.0466,607480.4918,4823158.303,134.665
3407,607485.003,4823163.427,134.9355,607492.0193,4823170.552,135.142
3408,607485.003,4823163.427,134.9355,607492.0193,4823170.552,135.142
3409,607499.0356,4823177.678,135.1961,607506.0518,4823184.803,135.1305
3410,607499.0356,4823177.678,135.1961,607506.0518,4823184.803,135.1305
3411,607492.0193,4823170.552,135.142,607499.0356,4823177.678,135.1961
3412,607492.0193,4823170.552,135.142,607499.0356,4823177.678,135.1961
3413,607506.0518,4823184.803,135.1305,607508.7979,4823187.592,135.0767
3414,607506.0518,4823184.803,135.1305,607508.7979,4823187.592,135.0767
3415,607508.7979,4823187.592,135.0767,607516.4994,4823193.971,134.8666
3416,607508.7979,4823187.592,135.0767,607516.4994,4823193.971,134.8666
3417,607516.4994,4823193.971,134.8666,607522.2017,4823198.693,134.6806
3418,607516.4994,4823193.971,134.8666,607522.2017,4823198.693,134.6806
3419,607522.2017,4823198.693,134.6806,607529.5175,4823205.511,134.4054
3420,607522.2017,4823198.693,134.6806,607529.5175,4823205.511,134.4054
3421,607529.5175,4823205.511,134.4054,607535.0342,4823210.652,134.1815
3422,607529.5175,4823205.511,134.4054,607535.0342,4823210.652,134.1815
3423,607615.3455,4823277.07,133.1213,607619.5347,4823286.15,133.0377
3424,607615.3455,4823277.07,133.1213,607619.5347,4823286.15,133.0377
3425,607632.1022,4823313.391,131.9966,607632.9058,4823315.133,131.9913
3426,607632.1022,4823313.391,131.9966,607632.9058,4823315.133,131.9913
3427,607627.913,4823304.311,132.1374,607632.1022,4823313.391,131.9966
3428,607627.913,4823304.311,132.1374,607632.1022,4823313.391,131.9966
3429,607623.7238,4823295.231,132.6403,607627.913,4823304.311,132.1374
3430,607623.7238,4823295.231,132.6403,607627.913,4823304.311,132.1374
3431,607619.5347,4823286.15,133.0377,607623.7238,4823295.231,132.6403
3432,607619.5347,4823286.15,133.0377,607623.7238,4823295.231,132.6403
3433,607632.9058,4823315.133,131.9913,607639.7661,4823322.409,131.751
3434,607632.9058,4823315.133,131.9913,607639.7661,4823322.409,131.751
3435,607639.7661,4823322.409,131.751,607646.6263,4823329.684,130.5768
3436,607639.7661,4823322.409,131.751,607646.6263,4823329.684,130.5768
3437,607646.6263,4823329.684,130.5768,607653.4866,4823336.96,128.8099
3438,607646.6263,4823329.684,130.5768,607653.4866,4823336.96,128.8099
3439,607653.4866,4823336.96,128.8099,607655.1336,4823338.707,128.3575
3440,607653.4866,4823336.96,128.8099,607655.1336,4823338.707,128.3575
3441,607655.1336,4823338.707,128.3575,607664.5354,4823342.114,127.8203
3442,607655.1336,4823338.707,128.3575,607664.5354,4823342.114,127.8203
3443,607683.3389,4823348.927,125.9204,607692.7407,4823352.334,125.2827
3444,607683.3389,4823348.927,125.9204,607692.7407,4823352.334,125.2827
3445,607673.9372,4823345.521,126.7878,607683.3389,4823348.927,125.9204
3446,607673.9372,4823345.521,126.7878,607683.3389,4823348.927,125.9204
3447,607664.5354,4823342.114,127.8203,607673.9372,4823345.521,126.7878
3448,607664.5354,4823342.114,127.8203,607673.9372,4823345.521,126.7878
3449,607692.7407,4823352.334,125.2827,607693.4651,4823352.597,125.2334
3450,607692.7407,4823352.334,125.2827,607693.4651,4823352.597,125.2334
3451,607693.4651,4823352.597,125.2334,607703.4452,4823351.967,125.031
3452,607693.4651,4823352.597,125.2334,607703.4452,4823351.967,125.031
3453,607713.4254,4823351.337,124.8025,607722.0945,4823350.79,124.6003
3454,607713.4254,4823351.337,124.8025,607722.0945,4823350.79,124.6003
3455,607703.4452,4823351.967,125.031,607713.4254,4823351.337,124.8025
3456,607703.4452,4823351.967,125.031,607713.4254,4823351.337,124.8025
3457,607722.0945,4823350.79,124.6003,607731.26,4823346.791,124.6917
3458,607722.0945,4823350.79,124.6003,607731.26,4823346.791,124.6917
3459,607740.4255,4823342.791,124.7707,607749.591,4823338.792,125.0917
3460,607740.4255,4823342.791,124.7707,607749.591,4823338.792,125.0917
3461,607731.26,4823346.791,124.6917,607740.4255,4823342.791,124.7707
3462,607731.26,4823346.791,124.6917,607740.4255,4823342.791,124.7707
3463,607749.591,4823338.792,125.0917,607754.4848,4823336.657,125.3127
3464,607749.591,4823338.792,125.0917,607754.4848,4823336.657,125.3127
3465,607754.4848,4823336.657,125.3127,607763.709,4823332.795,125.8148
3466,607754.4848,4823336.657,125.3127,607763.709,4823332.795,125.8148
3467,607791.3817,4823321.209,127.3358,607797.7491,4823318.544,127.6345
3468,607791.3817,4823321.209,127.3358,607797.7491,4823318.544,127.6345
3469,607782.1575,4823325.071,126.8455,607791.3817,4823321.209,127.3358
3470,607782.1575,4823325.071,126.8455,607791.3817,4823321.209,127.3358
3471,607772.9332,4823328.933,126.3576,607782.1575,4823325.071,126.8455
3472,607772.9332,4823328.933,126.3576,607782.1575,4823325.071,126.8455
3473,607763.709,4823332.795,125.8148,607772.9332,4823328.933,126.3576
3474,607763.709,4823332.795,125.8148,607772.9332,4823328.933,126.3576
3475,607797.7491,4823318.544,127.6345,607804.8826,4823311.536,127.9563
3476,607797.7491,4823318.544,127.6345,607804.8826,4823311.536,127.9563
3477,607826.283,4823290.511,128.7228,607829.4021,4823287.447,128.7147
3478,607826.283,4823290.511,128.7228,607829.4021,4823287.447,128.7147
3479,607819.1495,4823297.519,128.4341,607826.283,4823290.511,128.7228
3480,607819.1495,4823297.519,128.4341,607826.283,4823290.511,128.7228
3481,607812.0161,4823304.527,128.2323,607819.1495,4823297.519,128.4341
3482,607812.0161,4823304.527,128.2323,607819.1495,4823297.519,128.4341
3483,607804.8826,4823311.536,127.9563,607812.0161,4823304.527,128.2323
3484,607804.8826,4823311.536,127.9563,607812.0161,4823304.527,128.2323
3485,607829.4021,4823287.447,128.7147,607837.6383,4823281.776,128.624
3486,607829.4021,4823287.447,128.7147,607837.6383,4823281.776,128.624
3487,607845.8746,4823276.104,128.7645,607854.1108,4823270.433,128.9084
3488,607845.8746,4823276.104,128.7645,607854.1108,4823270.433,128.9084
3489,607837.6383,4823281.776,128.624,607845.8746,4823276.104,128.7645
3490,607837.6383,4823281.776,128.624,607845.8746,4823276.104,128.7645
3491,607870.5833,4823259.09,128.6052,607876.288,4823255.162,128.6621
3492,607870.5833,4823259.09,128.6052,607876.288,4823255.162,128.6621
3493,607862.3471,4823264.762,128.6537,607870.5833,4823259.09,128.6052
3494,607862.3471,4823264.762,128.6537,607870.5833,4823259.09,128.6052
3495,607854.1108,4823270.433,128.9084,607862.3471,4823264.762,128.6537
3496,607854.1108,4823270.433,128.9084,607862.3471,4823264.762,128.6537
3497,607876.288,4823255.162,128.6621,607883.0304,4823247.777,127.9843
3498,607876.288,4823255.162,128.6621,607883.0304,4823247.777,127.9843
3499,607896.5152,4823233.007,125.3883,607899.5375,4823229.696,125.5935
3500,607896.5152,4823233.007,125.3883,607899.5375,4823229.696,125.5935
3501,607889.7728,4823240.392,126.7351,607896.5152,4823233.007,125.3883
3502,607889.7728,4823240.392,126.7351,607896.5152,4823233.007,125.3883
3503,607883.0304,4823247.777,127.9843,607889.7728,4823240.392,126.7351
3504,607883.0304,4823247.777,127.9843,607889.7728,4823240.392,126.7351
3505,607899.5375,4823229.696,125.5935,607907.2915,4823223.382,126.0379
3506,607899.5375,4823229.696,125.5935,607907.2915,4823223.382,126.0379
3507,607946.0617,4823191.808,124.581,607953.8157,4823185.494,124.1712
3508,607946.0617,4823191.808,124.581,607953.8157,4823185.494,124.1712
3509,607938.3077,4823198.123,124.6509,607946.0617,4823191.808,124.581
3510,607938.3077,4823198.123,124.6509,607946.0617,4823191.808,124.581
3511,607930.5536,4823204.438,124.9736,607938.3077,4823198.123,124.6509
3512,607930.5536,4823204.438,124.9736,607938.3077,4823198.123,124.6509
3513,607922.7996,4823210.752,125.5335,607930.5536,4823204.438,124.9736
3514,607922.7996,4823210.752,125.5335,607930.5536,4823204.438,124.9736
3515,607915.0456,4823217.067,125.8045,607922.7996,4823210.752,125.5335
3516,607915.0456,4823217.067,125.8045,607922.7996,4823210.752,125.5335
3517,607907.2915,4823223.382,126.0379,607915.0456,4823217.067,125.8045
3518,607907.2915,4823223.382,126.0379,607915.0456,4823217.067,125.8045
3519,607953.8157,4823185.494,124.1712,607956.3769,4823183.408,123.9509
3520,607953.8157,4823185.494,124.1712,607956.3769,4823183.408,123.9509
3521,607956.3769,4823183.408,123.9509,607965.042,4823178.416,123.7886
3522,607956.3769,4823183.408,123.9509,607965.042,4823178.416,123.7886
3523,607982.3722,4823168.433,123.3448,607989.527,4823164.311,123.5046
3524,607982.3722,4823168.433,123.3448,607989.527,4823164.311,123.5046
3525,607973.7071,4823173.425,123.968,607982.3722,4823168.433,123.3448
3526,607973.7071,4823173.425,123.968,607982.3722,4823168.433,123.3448
3527,607965.042,4823178.416,123.7886,607973.7071,4823173.425,123.968
3528,607965.042,4823178.416,123.7886,607973.7071,4823173.425,123.968
3529,607989.527,4823164.311,123.5046,607994.9908,4823161.167,123.2013
3530,607989.527,4823164.311,123.5046,607994.9908,4823161.167,123.2013
3531,607994.9908,4823161.167,123.2013,608002.9856,4823155.16,122.8165
3532,607994.9908,4823161.167,123.2013,608002.9856,4823155.16,122.8165
3533,608002.9856,4823155.16,122.8165,608010.9805,4823149.153,123.5375
3534,608002.9856,4823155.16,122.8165,608010.9805,4823149.153,123.5375
3535,608034.965,4823131.132,124.0359,608036.4631,4823130.007,124.065
3536,608034.965,4823131.132,124.0359,608036.4631,4823130.007,124.065
3537,608026.9701,4823137.139,124.0471,608034.965,4823131.132,124.0359
3538,608026.9701,4823137.139,124.0471,608034.965,4823131.132,124.0359
3539,608018.9753,4823143.146,123.9307,608026.9701,4823137.139,124.0471
3540,608018.9753,4823143.146,123.9307,608026.9701,4823137.139,124.0471
3541,608010.9805,4823149.153,123.5375,608018.9753,4823143.146,123.9307
3542,608010.9805,4823149.153,123.5375,608018.9753,4823143.146,123.9307
3543,608036.4631,4823130.007,124.065,608044.5427,4823124.114,124.1414
3544,608036.4631,4823130.007,124.065,608044.5427,4823124.114,124.1414
3545,608052.6223,4823118.222,124.2814,608060.7018,4823112.329,124.2212
3546,608052.6223,4823118.222,124.2814,608060.7018,4823112.329,124.2212
3547,608044.5427,4823124.114,124.1414,608052.6223,4823118.222,124.2814
3548,608044.5427,4823124.114,124.1414,608052.6223,4823118.222,124.2814
3549,608084.9406,4823094.652,124.5098,608090.3396,4823090.715,124.3915
3550,608084.9406,4823094.652,124.5098,608090.3396,4823090.715,124.3915
3551,608076.861,4823100.545,124.5603,608084.9406,4823094.652,124.5098
3552,608076.861,4823100.545,124.5603,608084.9406,4823094.652,124.5098
3553,608068.7814,4823106.437,124.3399,608076.861,4823100.545,124.5603
3554,608068.7814,4823106.437,124.3399,608076.861,4823100.545,124.5603
3555,608060.7018,4823112.329,124.2212,608068.7814,4823106.437,124.3399
3556,608060.7018,4823112.329,124.2212,608068.7814,4823106.437,124.3399
3557,608090.3396,4823090.715,124.3915,608099.1405,4823085.967,124.1761
3558,608090.3396,4823090.715,124.3915,608099.1405,4823085.967,124.1761
3559,608151.9458,4823057.478,122.8828,608160.7466,4823052.73,122.432
3560,608151.9458,4823057.478,122.8828,608160.7466,4823052.73,122.432
3561,608143.1449,4823062.226,123.5139,608151.9458,4823057.478,122.8828
3562,608143.1449,4823062.226,123.5139,608151.9458,4823057.478,122.8828
3563,608134.344,4823066.974,122.9376,608143.1449,4823062.226,123.5139
3564,608134.344,4823066.974,122.9376,608143.1449,4823062.226,123.5139
3565,608125.5431,4823071.722,122.1383,608134.344,4823066.974,122.9376
3566,608125.5431,4823071.722,122.1383,608134.344,4823066.974,122.9376
3567,608169.5475,4823047.982,121.9753,608170.8167,4823047.297,122.0754
3568,608169.5475,4823047.982,121.9753,608170.8167,4823047.297,122.0754
3569,608160.7466,4823052.73,122.432,608169.5475,4823047.982,121.9753
3570,608160.7466,4823052.73,122.432,608169.5475,4823047.982,121.9753
3571,608099.1405,4823085.967,124.1761,608107.9414,4823081.218,123.9753
3572,608099.1405,4823085.967,124.1761,608107.9414,4823081.218,123.9753
3573,608116.7422,4823076.47,123.886,608125.5431,4823071.722,122.1383
3574,608116.7422,4823076.47,123.886,608125.5431,4823071.722,122.1383
3575,608107.9414,4823081.218,123.9753,608116.7422,4823076.47,123.886
3576,608107.9414,4823081.218,123.9753,608116.7422,4823076.47,123.886
3577,608170.8167,4823047.297,122.0754,608179.5917,4823042.501,121.9574
3578,608170.8167,4823047.297,122.0754,608179.5917,4823042.501,121.9574
3579,608197.1418,4823032.91,120.1053,608197.6103,4823032.654,120.0641
3580,608197.1418,4823032.91,120.1053,608197.6103,4823032.654,120.0641
3581,608188.3668,4823037.706,121.4337,608197.1418,4823032.91,120.1053
3582,608188.3668,4823037.706,121.4337,608197.1418,4823032.91,120.1053
3583,608179.5917,4823042.501,121.9574,608188.3668,4823037.706,121.4337
3584,608179.5917,4823042.501,121.9574,608188.3668,4823037.706,121.4337
3585,608197.6103,4823032.654,120.0641,608206.7542,4823028.605,121.0825
3586,608197.6103,4823032.654,120.0641,608206.7542,4823028.605,121.0825
3587,608225.0421,4823020.509,120.9987,608231.6748,4823017.572,120.9838
3588,608225.0421,4823020.509,120.9987,608231.6748,4823017.572,120.9838
3589,608206.7542,4823028.605,121.0825,608215.8981,4823024.557,120.957
3590,608206.7542,4823028.605,121.0825,608215.8981,4823024.557,120.957
3591,608215.8981,4823024.557,120.957,608225.0421,4823020.509,120.9987
3592,608215.8981,4823024.557,120.957,608225.0421,4823020.509,120.9987
3593,608231.6748,4823017.572,120.9838,608239.2471,4823011.041,120.3041
3594,608231.6748,4823017.572,120.9838,608239.2471,4823011.041,120.3041
